customer_id,recency,frequency,monetary,Segment
CS5176,10/23/2014,28,1905,P0
CS5177,5/18/2014,14,1036,P2
CS5178,1/28/2015,21,1387,P0
CS5179,9/4/2014,14,1033,P2
CS5180,2/1/2015,11,825,P2
CS5181,3/9/2015,16,1142,P0
CS5182,11/7/2014,23,1517,P0
CS5183,3/12/2015,17,1173,P0
CS5184,3/13/2015,28,1879,P0
CS5185,2/22/2015,27,1861,P0
CS5186,1/19/2014,12,777,P2
CS5187,3/12/2015,28,2023,P0
CS5188,3/2/2015,16,1024,P0
CS5189,12/29/2014,28,1944,P0
CS5190,3/2/2015,21,1420,P0
CS5191,3/12/2015,27,1889,P0
CS5192,2/2/2015,21,1474,P0
CS5193,2/28/2015,24,1586,P0
CS5194,11/5/2014,16,1062,P0
CS5195,10/5/2014,19,1302,P0
CS5196,2/12/2015,22,1356,P0
CS5197,2/23/2015,16,1165,P0
CS5198,3/9/2015,26,1801,P0
CS5199,3/1/2015,14,1103,P2
CS5200,3/14/2015,21,1473,P0
CS5201,2/14/2015,20,1343,P0
CS5202,10/22/2014,27,1954,P0
CS5203,3/11/2015,27,1850,P0
CS5204,3/4/2015,21,1536,P0
CS5205,1/22/2015,17,1185,P0
CS5206,12/10/2014,14,1001,P2
CS5207,12/14/2014,16,1193,P0
CS5208,2/14/2015,20,1364,P0
CS5209,9/3/2014,20,1211,P0
CS5210,10/25/2014,17,1329,P0
CS5211,1/13/2015,18,1273,P0
CS5212,1/25/2015,25,1669,P0
CS5213,1/9/2015,26,1846,P0
CS5214,9/25/2014,17,1181,P0
CS5215,3/3/2015,14,1023,P2
CS5216,12/11/2014,11,671,P2
CS5217,1/25/2015,20,1440,P0
CS5218,12/24/2014,16,1229,P0
CS5219,11/11/2014,19,1420,P0
CS5220,10/5/2014,20,1473,P0
CS5221,3/14/2015,22,1387,P0
CS5222,2/22/2015,22,1397,P0
CS5223,2/24/2015,27,2060,P0
CS5224,2/20/2015,19,1489,P0
CS5225,12/6/2014,22,1334,P0
CS5226,2/19/2015,28,2011,P0
CS5227,12/24/2014,16,1100,P0
CS5228,2/16/2015,18,1179,P0
CS5229,1/9/2015,11,669,P2
CS5230,3/11/2015,23,1457,P0
CS5231,11/19/2014,22,1432,P0
CS5232,3/1/2015,21,1382,P0
CS5233,9/27/2014,11,795,P2
CS5234,2/8/2015,15,1082,P0
CS5235,1/23/2015,17,1128,P0
CS5236,10/4/2014,17,1212,P0
CS5237,11/29/2014,23,1582,P0
CS5238,2/10/2015,28,2015,P0
CS5239,11/2/2014,18,1256,P0
CS5240,1/5/2015,21,1563,P0
CS5241,3/3/2015,19,1217,P0
CS5242,12/31/2014,22,1534,P0
CS5243,10/31/2014,17,1108,P0
CS5244,2/28/2015,30,2114,P0
CS5245,2/23/2015,20,1465,P0
CS5246,3/4/2015,21,1403,P0
CS5247,2/7/2015,26,1797,P0
CS5248,12/11/2014,20,1217,P0
CS5249,12/3/2014,20,1451,P0
CS5250,12/14/2014,18,1331,P0
CS5251,3/16/2015,25,1706,P0
CS5252,10/30/2014,17,1178,P0
CS5253,2/24/2015,17,1163,P0
CS5254,1/9/2015,24,1432,P0
CS5255,1/15/2015,18,1298,P0
CS5256,2/12/2015,20,1431,P0
CS5257,10/25/2014,24,1667,P0
CS5258,3/4/2015,10,596,P2
CS5259,3/9/2015,22,1576,P0
CS5260,3/10/2015,25,1790,P0
CS5261,2/22/2015,18,1198,P0
CS5262,11/9/2014,15,1020,P0
CS5263,12/5/2014,21,1471,P0
CS5264,3/7/2015,15,1011,P0
CS5265,2/14/2015,18,1267,P0
CS5266,3/3/2015,22,1579,P0
CS5267,10/25/2014,23,1536,P0
CS5268,2/17/2015,23,1647,P0
CS5269,3/9/2015,13,833,P2
CS5270,2/26/2015,22,1600,P0
CS5271,1/27/2015,22,1557,P0
CS5272,10/1/2014,19,1487,P0
CS5273,11/25/2014,24,1435,P0
CS5274,12/20/2014,18,1146,P0
CS5275,12/19/2014,20,1345,P0
CS5276,1/9/2015,26,1724,P0
CS5277,11/23/2014,19,1427,P0
CS5278,1/28/2015,28,1819,P0
CS5279,1/7/2015,13,987,P2
CS5280,7/5/2014,19,1312,P0
CS5281,3/28/2014,23,1537,P0
CS5282,3/7/2015,23,1424,P0
CS5283,2/5/2015,23,1647,P0
CS5284,2/20/2015,14,843,P2
CS5285,3/15/2015,19,1218,P0
CS5286,5/26/2013,8,579,P2
CS5287,3/14/2015,32,2307,P0
CS5288,3/11/2015,14,972,P2
CS5289,3/6/2015,31,2013,P0
CS5290,1/12/2015,23,1462,P0
CS5291,1/14/2015,24,1652,P0
CS5292,1/26/2015,27,1841,P0
CS5293,2/8/2015,20,1431,P0
CS5294,12/12/2014,14,983,P2
CS5295,11/25/2014,25,1637,P0
CS5296,2/21/2015,21,1475,P0
CS5297,12/25/2014,16,1068,P0
CS5298,2/8/2015,15,1012,P0
CS5299,1/14/2015,22,1636,P0
CS5300,11/13/2014,16,1227,P0
CS5301,3/16/2015,23,1428,P0
CS5302,2/12/2015,27,2016,P0
CS5303,12/24/2014,19,1298,P0
CS5304,10/16/2014,23,1558,P0
CS5305,2/18/2015,21,1291,P0
CS5306,2/6/2015,22,1788,P0
CS5307,3/16/2015,13,958,P2
CS5308,10/5/2014,27,1864,P0
CS5309,12/11/2014,20,1161,P0
CS5310,3/9/2015,14,918,P2
CS5311,1/18/2015,19,1299,P0
CS5312,11/20/2014,17,1225,P0
CS5313,11/11/2014,17,1193,P0
CS5314,12/8/2014,14,1010,P2
CS5315,3/16/2015,20,1362,P0
CS5316,2/19/2015,18,1420,P0
CS5317,1/2/2015,15,1123,P0
CS5318,1/5/2015,17,1114,P0
CS5319,2/1/2015,21,1404,P0
CS5320,12/10/2014,16,1154,P0
CS5321,2/24/2015,12,804,P2
CS5322,1/22/2015,16,1168,P0
CS5323,3/12/2015,32,2280,P0
CS5324,5/24/2014,10,602,P2
CS5325,2/3/2015,25,1726,P0
CS5326,11/21/2014,25,1751,P0
CS5327,11/4/2014,12,938,P2
CS5328,11/20/2014,15,1094,P0
CS5329,11/25/2014,26,1766,P0
CS5330,1/5/2015,17,1159,P0
CS5331,2/5/2015,20,1526,P0
CS5332,3/5/2015,27,1813,P0
CS5333,10/6/2014,16,1222,P0
CS5334,3/13/2015,21,1486,P0
CS5335,2/25/2015,23,1622,P0
CS5336,6/13/2014,17,1135,P0
CS5337,10/15/2014,11,889,P2
CS5338,3/10/2015,22,1514,P0
CS5339,2/10/2015,17,1283,P0
CS5340,3/3/2015,26,1873,P0
CS5341,11/26/2014,19,1318,P0
CS5342,3/11/2015,25,1576,P0
CS5343,3/3/2015,26,1973,P0
CS5344,11/17/2014,18,1303,P0
CS5345,1/25/2015,20,1567,P0
CS5346,3/12/2015,25,1801,P0
CS5347,2/22/2015,25,1652,P0
CS5348,1/30/2015,19,1457,P0
CS5349,5/13/2014,17,1314,P0
CS5350,10/10/2014,21,1478,P0
CS5351,1/27/2015,22,1330,P0
CS5352,1/27/2015,21,1345,P0
CS5353,2/24/2015,21,1229,P0
CS5354,12/5/2014,18,1259,P0
CS5355,11/21/2014,14,1067,P2
CS5356,1/9/2015,20,1447,P0
CS5357,11/16/2014,17,1090,P0
CS5358,9/5/2014,12,788,P2
CS5359,11/14/2014,13,1009,P2
CS5360,3/6/2015,15,1083,P0
CS5361,9/10/2014,22,1522,P0
CS5362,12/4/2014,13,976,P2
CS5363,3/15/2015,15,1015,P0
CS5364,1/30/2015,27,1814,P0
CS5365,1/12/2015,21,1471,P0
CS5366,3/11/2015,20,1429,P0
CS5367,1/8/2015,21,1661,P0
CS5368,9/2/2014,12,809,P2
CS5369,12/25/2014,17,1256,P0
CS5370,2/14/2015,20,1258,P0
CS5371,11/14/2014,19,1257,P0
CS5372,10/7/2014,24,1721,P0
CS5373,1/15/2015,24,1599,P0
CS5374,12/23/2014,21,1385,P0
CS5375,11/9/2014,29,1956,P0
CS5376,1/29/2015,25,1584,P0
CS5377,12/30/2014,13,934,P2
CS5378,4/9/2014,9,554,P2
CS5379,1/17/2015,13,879,P2
CS5380,2/17/2015,17,1212,P0
CS5381,10/1/2014,12,855,P2
CS5382,10/29/2014,29,1890,P0
CS5383,12/21/2014,23,1620,P0
CS5384,2/4/2015,20,1362,P0
CS5385,1/19/2015,13,740,P2
CS5386,2/14/2015,24,1611,P0
CS5387,11/1/2014,20,1416,P0
CS5388,1/16/2015,14,1156,P2
CS5389,7/28/2014,18,1232,P0
CS5390,12/14/2014,25,1824,P0
CS5391,1/3/2015,19,1356,P0
CS5392,1/9/2015,19,1473,P0
CS5393,3/5/2015,18,1337,P0
CS5394,2/10/2015,29,2092,P0
CS5395,11/14/2014,20,1382,P0
CS5396,1/1/2015,18,1309,P0
CS5397,3/4/2015,29,2065,P0
CS5398,3/16/2015,18,1280,P0
CS5399,12/30/2014,23,1737,P0
CS5400,2/8/2015,18,1187,P0
CS5401,11/30/2014,20,1479,P0
CS5402,1/10/2015,21,1546,P0
CS5403,3/3/2015,24,1774,P0
CS5404,2/15/2015,20,1476,P0
CS5405,12/6/2014,22,1577,P0
CS5406,2/8/2015,22,1498,P0
CS5407,1/26/2015,17,1226,P0
CS5408,1/6/2015,27,1938,P0
CS5409,2/3/2015,19,1371,P0
CS5410,12/16/2014,13,1034,P2
CS5411,11/22/2014,24,1724,P0
CS5412,2/15/2015,19,1301,P0
CS5413,3/15/2015,23,1598,P0
CS5414,11/5/2014,21,1589,P0
CS5415,2/16/2015,18,1250,P0
CS5416,1/7/2015,21,1424,P0
CS5417,1/10/2015,23,1859,P0
CS5418,3/3/2015,16,1087,P0
CS5419,2/26/2015,24,1643,P0
CS5420,2/26/2015,18,1156,P0
CS5421,3/4/2015,15,967,P2
CS5422,7/5/2014,17,1219,P0
CS5423,2/9/2015,12,796,P2
CS5424,11/25/2014,19,1278,P0
CS5425,2/25/2015,21,1395,P0
CS5426,8/12/2014,20,1392,P0
CS5427,2/11/2015,19,1333,P0
CS5428,3/11/2015,26,1847,P0
CS5429,1/10/2015,19,1374,P0
CS5430,2/20/2015,17,1225,P0
CS5431,3/12/2015,16,994,P2
CS5432,2/1/2015,20,1312,P0
CS5433,10/12/2014,19,1293,P0
CS5434,1/31/2015,16,1147,P0
CS5435,12/13/2014,19,1351,P0
CS5436,8/18/2014,18,1355,P0
CS5437,12/24/2014,18,1167,P0
CS5438,11/21/2014,21,1580,P0
CS5439,2/13/2015,24,1643,P0
CS5440,2/3/2015,16,1021,P0
CS5441,2/4/2015,20,1381,P0
CS5442,2/20/2015,24,1732,P0
CS5443,11/4/2014,27,1995,P0
CS5444,1/10/2015,23,1455,P0
CS5445,3/14/2015,18,1203,P0
CS5446,3/4/2015,28,1924,P0
CS5447,9/20/2014,14,959,P2
CS5448,11/23/2014,28,1987,P0
CS5449,1/7/2015,22,1620,P0
CS5450,9/1/2014,28,2044,P0
CS5451,10/28/2014,16,1115,P0
CS5452,10/11/2014,19,1397,P0
CS5453,12/25/2014,19,1304,P0
CS5454,1/19/2015,25,1824,P0
CS5455,12/8/2014,20,1349,P0
CS5456,2/24/2015,18,1267,P0
CS5457,1/22/2015,11,674,P2
CS5458,3/11/2015,26,2075,P0
CS5459,8/8/2014,16,1246,P0
CS5460,3/8/2015,20,1287,P0
CS5461,1/1/2015,22,1553,P0
CS5462,10/13/2014,19,1350,P0
CS5463,10/18/2014,24,1658,P0
CS5464,1/30/2015,23,1731,P0
CS5465,1/20/2015,17,1199,P0
CS5466,10/25/2014,24,1711,P0
CS5467,1/27/2015,24,1552,P0
CS5468,1/20/2015,23,1684,P0
CS5469,1/5/2015,19,1306,P0
CS5470,3/3/2015,20,1425,P0
CS5471,9/28/2014,14,908,P2
CS5472,2/23/2015,21,1551,P0
CS5473,6/12/2014,16,1173,P0
CS5474,1/31/2015,18,1105,P0
CS5475,3/12/2015,22,1510,P0
CS5476,2/18/2015,28,1912,P0
CS5477,3/4/2015,21,1549,P0
CS5478,3/7/2015,22,1508,P0
CS5479,3/7/2015,22,1486,P0
CS5480,1/19/2015,24,1681,P0
CS5481,1/11/2015,23,1667,P0
CS5482,9/22/2014,23,1758,P0
CS5483,10/11/2014,21,1491,P0
CS5484,10/22/2014,18,1071,P0
CS5485,2/28/2015,19,1189,P0
CS5486,1/9/2015,20,1406,P0
CS5487,2/15/2015,22,1511,P0
CS5488,2/1/2015,24,1627,P0
CS5489,2/5/2015,26,1769,P0
CS5490,2/28/2015,25,1564,P0
CS5491,8/29/2014,24,1669,P0
CS5492,2/18/2015,26,1983,P0
CS5493,3/4/2015,24,1611,P0
CS5494,8/17/2014,18,1216,P0
CS5495,1/11/2015,22,1623,P0
CS5496,9/30/2014,19,1346,P0
CS5497,12/15/2014,16,1122,P0
CS5498,1/20/2015,29,2129,P0
CS5499,1/28/2015,14,1049,P2
CS5500,3/11/2015,25,1749,P0
CS5501,3/1/2015,26,1788,P0
CS5502,2/7/2015,26,1832,P0
CS5503,12/19/2014,17,1176,P0
CS5504,2/27/2015,15,1154,P0
CS5505,2/21/2015,20,1127,P0
CS5506,1/2/2015,13,992,P2
CS5507,2/19/2015,25,1758,P0
CS5508,12/27/2014,22,1495,P0
CS5509,10/25/2014,16,1156,P0
CS5510,1/22/2015,19,1415,P0
CS5511,1/8/2015,19,1307,P0
CS5512,9/7/2014,13,975,P2
CS5513,7/22/2014,25,1664,P0
CS5514,12/29/2014,25,1668,P0
CS5515,3/15/2015,17,1084,P0
CS5516,6/16/2014,16,1193,P0
CS5517,3/11/2015,16,1160,P0
CS5518,1/5/2015,31,2089,P0
CS5519,1/21/2015,26,1755,P0
CS5520,2/16/2015,17,1177,P0
CS5521,7/27/2014,16,1169,P0
CS5522,2/6/2015,29,2131,P0
CS5523,2/18/2015,23,1642,P0
CS5524,3/16/2015,18,1414,P0
CS5525,2/8/2015,22,1628,P0
CS5526,2/25/2015,17,1161,P0
CS5527,2/3/2015,24,1805,P0
CS5528,2/13/2015,31,2312,P0
CS5529,12/1/2014,17,1284,P0
CS5530,8/26/2014,16,1148,P0
CS5531,11/28/2014,23,1598,P0
CS5532,12/27/2014,23,1618,P0
CS5533,12/21/2014,17,1043,P0
CS5534,2/26/2015,16,1148,P0
CS5535,3/6/2015,21,1540,P0
CS5536,2/11/2015,20,1400,P0
CS5537,1/9/2015,19,1491,P0
CS5538,1/25/2015,17,1106,P0
CS5539,1/8/2015,18,1354,P0
CS5540,2/9/2015,16,1102,P0
CS5541,12/13/2014,19,1341,P0
CS5542,2/4/2015,17,1244,P0
CS5543,3/4/2015,22,1580,P0
CS5544,12/21/2014,18,1327,P0
CS5545,2/25/2015,18,1413,P0
CS5546,1/9/2015,15,1162,P0
CS5547,8/26/2014,23,1599,P0
CS5548,1/5/2015,13,947,P2
CS5549,2/2/2015,18,1349,P0
CS5550,11/10/2014,23,1677,P0
CS5551,3/5/2015,17,1080,P0
CS5552,12/29/2014,15,1008,P0
CS5553,3/6/2015,17,1376,P0
CS5554,3/1/2015,14,1068,P2
CS5555,3/7/2015,31,2439,P0
CS5556,3/13/2015,20,1302,P0
CS5557,1/19/2015,23,1771,P0
CS5558,1/23/2015,12,698,P2
CS5559,3/10/2015,14,981,P2
CS5560,10/30/2014,20,1517,P0
CS5561,1/11/2015,19,1114,P0
CS5562,3/8/2015,17,1300,P0
CS5563,5/25/2014,14,983,P2
CS5564,12/16/2014,28,1918,P0
CS5565,1/27/2015,23,1556,P0
CS5566,2/5/2015,26,1741,P0
CS5567,2/28/2015,21,1406,P0
CS5568,1/7/2015,21,1309,P0
CS5569,3/6/2015,15,997,P2
CS5570,10/19/2014,26,1699,P0
CS5571,2/20/2015,18,1267,P0
CS5572,3/7/2015,14,954,P2
CS5573,12/19/2014,24,1707,P0
CS5574,10/24/2014,20,1388,P0
CS5575,1/23/2015,12,707,P2
CS5576,12/17/2014,25,1720,P0
CS5577,1/11/2015,20,1459,P0
CS5578,12/22/2014,22,1720,P0
CS5579,9/9/2014,18,1218,P0
CS5580,11/10/2014,24,1703,P0
CS5581,3/7/2015,17,1070,P0
CS5582,11/10/2014,16,1087,P0
CS5583,3/10/2015,29,2017,P0
CS5584,1/17/2015,15,1125,P0
CS5585,8/9/2014,11,673,P2
CS5586,1/30/2015,24,1687,P0
CS5587,1/2/2015,22,1495,P0
CS5588,2/25/2015,24,1737,P0
CS5589,2/9/2015,26,1850,P0
CS5590,12/6/2014,20,1290,P0
CS5591,3/9/2015,20,1476,P0
CS5592,10/7/2014,21,1479,P0
CS5593,2/18/2015,20,1373,P0
CS5594,3/16/2015,25,1671,P0
CS5595,2/22/2015,21,1463,P0
CS5596,9/21/2014,12,911,P2
CS5597,3/4/2015,16,1066,P0
CS5598,1/11/2015,21,1592,P0
CS5599,3/12/2015,19,1288,P0
CS5600,2/25/2015,17,1127,P0
CS5601,12/4/2014,17,1190,P0
CS5602,1/6/2015,25,1697,P0
CS5603,1/5/2015,22,1692,P0
CS5604,2/26/2015,14,1036,P2
CS5605,3/6/2015,18,1319,P0
CS5606,3/9/2015,21,1620,P0
CS5607,7/3/2014,20,1343,P0
CS5608,1/25/2015,16,1084,P0
CS5609,12/9/2014,20,1430,P0
CS5610,12/26/2014,19,1386,P0
CS5611,2/1/2015,20,1441,P0
CS5612,9/5/2014,16,1099,P0
CS5613,2/9/2015,19,1313,P0
CS5614,2/11/2015,20,1400,P0
CS5615,2/7/2015,14,1069,P2
CS5616,3/9/2015,21,1306,P0
CS5617,11/30/2014,20,1401,P0
CS5618,2/26/2015,22,1346,P0
CS5619,2/11/2015,16,1065,P0
CS5620,3/14/2015,25,1782,P0
CS5621,2/16/2015,21,1338,P0
CS5622,6/23/2014,16,1032,P0
CS5623,3/1/2015,18,1262,P0
CS5624,12/22/2014,15,1178,P0
CS5625,2/14/2015,20,1274,P0
CS5626,1/7/2015,14,1049,P2
CS5627,2/27/2015,21,1601,P0
CS5628,2/8/2015,16,1093,P0
CS5629,10/12/2014,26,1846,P0
CS5630,3/2/2015,25,1671,P0
CS5631,12/12/2014,15,896,P2
CS5632,12/25/2014,22,1560,P0
CS5633,3/3/2015,23,1781,P0
CS5634,10/30/2014,16,1103,P0
CS5635,12/18/2014,23,1553,P0
CS5636,12/21/2014,21,1373,P0
CS5637,1/27/2015,20,1589,P0
CS5638,1/2/2015,21,1484,P0
CS5639,3/2/2015,23,1695,P0
CS5640,1/7/2015,16,1019,P0
CS5641,2/25/2015,11,712,P2
CS5642,1/11/2015,26,1802,P0
CS5643,2/11/2015,22,1581,P0
CS5644,11/23/2014,21,1449,P0
CS5645,3/7/2015,18,1294,P0
CS5646,3/4/2015,20,1272,P0
CS5647,1/22/2015,17,1246,P0
CS5648,3/3/2015,19,1410,P0
CS5649,12/22/2014,21,1449,P0
CS5650,2/20/2015,20,1169,P0
CS5651,10/25/2014,14,984,P2
CS5652,12/20/2014,20,1489,P0
CS5653,2/15/2014,18,1370,P0
CS5654,3/10/2015,25,1616,P0
CS5655,9/18/2014,21,1583,P0
CS5656,12/31/2014,23,1820,P0
CS5657,2/5/2015,12,751,P2
CS5658,12/25/2014,19,1400,P0
CS5659,1/23/2015,24,1736,P0
CS5660,1/25/2015,16,1012,P0
CS5661,2/27/2015,23,1518,P0
CS5662,3/7/2015,22,1608,P0
CS5663,9/5/2014,23,1692,P0
CS5664,2/1/2015,21,1357,P0
CS5665,3/16/2015,23,1583,P0
CS5666,11/26/2014,10,673,P2
CS5667,11/19/2014,20,1333,P0
CS5668,3/15/2015,27,1802,P0
CS5669,9/6/2014,20,1493,P0
CS5670,2/11/2015,22,1811,P0
CS5671,3/7/2015,17,1090,P0
CS5672,10/26/2014,21,1367,P0
CS5673,2/26/2015,18,1220,P0
CS5674,12/17/2014,27,1847,P0
CS5675,10/29/2014,24,1724,P0
CS5676,1/17/2015,21,1311,P0
CS5677,2/27/2015,21,1746,P0
CS5678,11/14/2014,30,1965,P0
CS5679,1/18/2015,18,1375,P0
CS5680,1/26/2015,17,1118,P0
CS5681,2/24/2015,19,1182,P0
CS5682,2/27/2015,20,1403,P0
CS5683,10/2/2014,14,821,P2
CS5684,3/16/2015,27,1923,P0
CS5685,1/23/2015,28,2086,P0
CS5686,8/21/2014,13,1070,P2
CS5687,2/4/2015,21,1516,P0
CS5688,12/24/2014,12,868,P2
CS5689,6/10/2014,20,1536,P0
CS5690,1/19/2015,19,1320,P0
CS5691,1/24/2015,18,1344,P0
CS5692,2/20/2015,16,1113,P0
CS5693,2/17/2015,18,1369,P0
CS5694,2/6/2015,18,1245,P0
CS5695,2/17/2015,24,1611,P0
CS5696,12/12/2014,17,1178,P0
CS5697,2/21/2015,27,1988,P0
CS5698,10/18/2014,21,1527,P0
CS5699,1/23/2015,17,1240,P0
CS5700,2/27/2015,28,1911,P0
CS5701,1/6/2015,25,1717,P0
CS5702,12/7/2014,20,1420,P0
CS5703,3/8/2015,21,1467,P0
CS5704,11/23/2014,12,836,P2
CS5705,4/16/2014,13,1012,P2
CS5706,3/12/2015,17,1260,P0
CS5707,2/10/2015,20,1452,P0
CS5708,1/9/2015,22,1691,P0
CS5709,2/17/2015,19,1428,P0
CS5710,6/30/2014,14,964,P2
CS5711,11/19/2014,22,1506,P0
CS5712,1/22/2015,23,1639,P0
CS5713,8/25/2014,20,1444,P0
CS5714,3/1/2015,21,1191,P0
CS5715,3/5/2015,17,1147,P0
CS5716,1/13/2015,13,933,P2
CS5717,1/2/2015,30,2068,P0
CS5718,3/12/2015,16,1184,P0
CS5719,12/17/2014,24,1554,P0
CS5720,3/1/2015,21,1593,P0
CS5721,10/24/2014,11,706,P2
CS5722,3/1/2015,20,1445,P0
CS5723,2/5/2015,17,1128,P0
CS5724,1/31/2015,26,1921,P0
CS5725,11/17/2014,17,1071,P0
CS5726,2/5/2015,16,1126,P0
CS5727,3/16/2015,22,1666,P0
CS5728,12/3/2014,16,1052,P0
CS5729,12/5/2014,20,1495,P0
CS5730,8/18/2014,22,1519,P0
CS5731,12/10/2014,16,1117,P0
CS5732,2/16/2015,24,1694,P0
CS5733,1/30/2015,20,1567,P0
CS5734,1/18/2015,16,1072,P0
CS5735,1/7/2015,15,990,P2
CS5736,2/26/2015,14,876,P2
CS5737,2/5/2015,20,1384,P0
CS5738,2/25/2015,22,1368,P0
CS5739,1/25/2015,25,1755,P0
CS5740,3/2/2015,23,1624,P0
CS5741,3/10/2015,24,1787,P0
CS5742,1/8/2015,27,1970,P0
CS5743,2/23/2015,20,1460,P0
CS5744,1/12/2015,27,1922,P0
CS5745,1/4/2015,18,1275,P0
CS5746,2/1/2015,17,1200,P0
CS5747,2/4/2015,20,1188,P0
CS5748,11/22/2014,21,1415,P0
CS5749,11/15/2014,22,1752,P0
CS5750,1/20/2015,19,1304,P0
CS5751,11/9/2014,17,1297,P0
CS5752,12/28/2014,33,2612,P0
CS5753,1/30/2015,14,1029,P2
CS5754,2/17/2015,24,1663,P0
CS5755,1/1/2015,21,1473,P0
CS5756,3/11/2015,29,2074,P0
CS5757,11/20/2014,17,1215,P0
CS5758,6/22/2014,19,1318,P0
CS5759,1/7/2015,19,1396,P0
CS5760,3/10/2015,29,1943,P0
CS5761,3/11/2015,28,2195,P0
CS5762,10/28/2014,23,1590,P0
CS5763,9/25/2014,21,1461,P0
CS5764,2/27/2015,14,947,P2
CS5765,2/22/2015,18,1228,P0
CS5766,11/18/2014,21,1411,P0
CS5767,12/24/2014,17,1185,P0
CS5768,11/10/2014,17,1252,P0
CS5769,2/9/2015,18,1270,P0
CS5770,2/24/2015,18,1349,P0
CS5771,4/19/2014,11,741,P2
CS5772,11/7/2014,26,1891,P0
CS5773,11/11/2014,20,1262,P0
CS5774,2/28/2015,26,1663,P0
CS5775,3/14/2015,19,1242,P0
CS5776,3/12/2015,19,1486,P0
CS5777,2/27/2015,22,1724,P0
CS5778,2/24/2015,17,1205,P0
CS5779,2/2/2015,22,1701,P0
CS5780,11/1/2014,23,1628,P0
CS5781,2/7/2015,23,1651,P0
CS5782,1/26/2015,21,1402,P0
CS5783,3/15/2015,23,1554,P0
CS5784,12/26/2014,18,1310,P0
CS5785,12/24/2014,17,1256,P0
CS5786,2/18/2015,19,1258,P0
CS5787,12/1/2014,26,1902,P0
CS5788,8/18/2014,21,1437,P0
CS5789,3/5/2015,16,1067,P0
CS5790,10/4/2014,19,1447,P0
CS5791,3/15/2015,17,1319,P0
CS5792,2/13/2015,28,1898,P0
CS5793,3/6/2015,16,1249,P0
CS5794,2/10/2015,25,1883,P0
CS5795,9/29/2014,16,1164,P0
CS5796,12/14/2014,16,1189,P0
CS5797,1/6/2015,26,1823,P0
CS5798,3/9/2015,23,1415,P0
CS5799,2/1/2015,21,1528,P0
CS5800,3/10/2015,23,1713,P0
CS5801,9/18/2014,21,1414,P0
CS5802,3/12/2015,24,1633,P0
CS5803,2/26/2015,21,1424,P0
CS5804,7/1/2014,18,1261,P0
CS5805,9/12/2014,23,1515,P0
CS5806,1/29/2015,17,1172,P0
CS5807,1/17/2015,20,1563,P0
CS5808,3/4/2015,22,1675,P0
CS5809,10/1/2014,18,1210,P0
CS5810,3/4/2015,30,2022,P0
CS5811,10/18/2014,22,1479,P0
CS5812,3/7/2015,23,1680,P0
CS5813,1/3/2015,24,1610,P0
CS5814,1/4/2015,14,881,P2
CS5815,2/20/2015,28,2145,P0
CS5816,2/14/2015,22,1736,P0
CS5817,12/14/2014,23,1764,P0
CS5818,11/9/2014,21,1438,P0
CS5819,11/12/2014,17,1322,P0
CS5820,1/15/2015,16,1196,P0
CS5821,12/14/2014,23,1640,P0
CS5822,2/20/2015,18,1422,P0
CS5823,8/15/2014,18,1295,P0
CS5824,2/4/2015,19,1356,P0
CS5825,2/10/2015,14,999,P2
CS5826,11/25/2014,24,1670,P0
CS5827,3/15/2015,20,1432,P0
CS5828,11/26/2014,10,733,P2
CS5829,12/26/2014,20,1323,P0
CS5830,2/15/2015,23,1604,P0
CS5831,2/28/2015,16,1075,P0
CS5832,1/22/2015,20,1328,P0
CS5833,2/13/2015,19,1404,P0
CS5834,6/25/2014,20,1309,P0
CS5835,12/23/2014,25,1592,P0
CS5836,3/13/2015,30,2069,P0
CS5837,12/22/2014,18,1281,P0
CS5838,12/8/2014,17,1384,P0
CS5839,1/28/2015,14,966,P2
CS5840,10/15/2014,15,1013,P0
CS5841,6/27/2014,19,1264,P0
CS5842,11/25/2014,13,971,P2
CS5843,11/28/2014,20,1406,P0
CS5844,3/11/2015,17,1220,P0
CS5845,11/27/2014,22,1582,P0
CS5846,2/26/2015,23,1683,P0
CS5847,2/12/2015,24,1563,P0
CS5848,3/12/2015,20,1408,P0
CS5849,2/6/2015,16,1005,P0
CS5850,10/2/2014,19,1410,P0
CS5851,3/13/2015,24,1816,P0
CS5852,1/27/2015,15,1034,P0
CS5853,11/28/2014,22,1488,P0
CS5854,3/12/2015,18,1320,P0
CS5855,2/26/2015,21,1506,P0
CS5856,1/1/2015,23,1518,P0
CS5857,3/5/2015,13,993,P2
CS5858,2/12/2015,24,1625,P0
CS5859,3/16/2015,24,1772,P0
CS5860,1/20/2015,19,1392,P0
CS5861,8/21/2014,15,1102,P0
CS5862,3/7/2015,22,1459,P0
CS5863,3/13/2015,11,804,P2
CS5864,1/29/2015,17,1432,P0
CS5865,2/19/2015,29,1962,P0
CS5866,2/19/2015,20,1396,P0
CS5867,2/1/2015,27,1983,P0
CS5868,6/30/2014,31,2260,P0
CS5869,11/12/2014,15,1019,P0
CS5870,2/10/2015,22,1544,P0
CS5871,3/16/2015,19,1279,P0
CS5872,1/25/2015,21,1344,P0
CS5873,2/1/2015,21,1461,P0
CS5874,3/14/2015,16,968,P2
CS5875,3/2/2015,18,1190,P0
CS5876,12/21/2014,18,1183,P0
CS5877,1/20/2015,22,1520,P0
